index,url,Nominal voltage (V),No load speed (rpm),No load current (mA),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Nominal current (max. continuous current) (A),Stall torque (mNm),Stall current (A),Max. efficiency (%),Terminal resistance (Ω),Terminal inductance (mH),Torque constant (mNm/A),Speed constant (rpm/V),Speed / torque gradient (rpm/mNm),Mechanical time constant (ms),Rotor inertia (gcm²),Thermal resistance housing-ambient (K/W),Thermal resistance winding-housing (K/W),Thermal time constant winding (s),Thermal time constant motor (s),Ambient temperature (°C),Max. winding temperature (°C),Max. speed (rpm),Axial play (mm) (N),Unnamed: 26 (N),Radial play (mm),Max. axial load (dynamic) (N),Max. force for press fits (static) (N),"(static, shaft supported) (N)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight (g),Bearing type,Number of commutator segments,Protection
693,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D561B,24,45500,60.3,38400,4.23,0.899,28.3,5.68,81,4.22,0.0978,4.98,1920,1630,4.15,0.244,20,2.21,1.62,306,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,24,Kugellager,,
694,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D604A,36,44300,38.8,36900,4.05,0.56,25.4,3.32,80,10.9,0.232,7.66,1250,1770,4.51,0.244,20,2.21,1.42,306,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,24,Kugellager,,
695,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D604B,36,44300,38.8,36900,4.05,0.56,25.4,3.32,80,10.9,0.232,7.66,1250,1770,4.51,0.244,20,2.21,1.42,306,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,24,Kugellager,,
696,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D632A,48,44700,29.4,37300,3.99,0.419,25.1,2.48,80,19.3,0.404,10.1,943,1800,4.6,0.244,20,2.21,1.47,306,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,24,Kugellager,,
697,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D632B,48,44700,29.4,37300,3.99,0.419,25.1,2.48,80,19.3,0.404,10.1,943,1800,4.6,0.244,20,2.21,1.47,306,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,24,Kugellager,,
698,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D468B,18,66800,99.1,61400,5.88,2.37,80.2,31.3,89,0.576,0.0204,2.57,3720,835,2.13,0.244,20,2.53,2.01,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
699,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D497B,24,66800,74.4,61600,5.84,1.76,84.3,24.7,89,0.973,0.0362,3.42,2790,795,2.03,0.244,20,2.53,2.01,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
700,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D538B,36,66800,49.6,61600,5.52,1.12,79.4,15.5,89,2.33,0.0814,5.13,1860,844,2.16,0.244,20,2.53,1.77,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
701,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D566B,48,64100,35,59100,5.72,0.831,80.7,11.3,89,4.24,0.157,7.13,1340,797,2.04,0.244,20,2.53,1.86,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
702,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D468B,18,79000,209,72500,4.92,2.45,67.6,31.3,85,0.576,0.0207,2.16,4420,1180,1.6,0.13,20,2.5,2.01,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
703,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D497B,24,79000,157,72800,4.89,1.83,71,24.7,85,0.973,0.0369,2.88,3310,1120,1.52,0.13,20,2.5,2.01,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
704,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D538B,36,79000,96,72800,4.67,1.16,66.8,15.5,85,2.33,0.0829,4.32,2210,1190,1.62,0.13,20,2.5,1.77,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
705,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D570B,48,75800,73.2,69800,4.77,0.856,68,11.3,85,4.24,0.16,6,1590,1120,1.53,0.13,20,2.5,1.86,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
706,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D468B,18,79000,209,72500,4.92,2.45,67.6,31.3,85,0.576,0.0207,2.16,4420,1180,1.6,0.13,20,2.5,2.01,313,-40...+135,+155,90000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
707,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D497B,24,79000,157,72800,4.89,1.83,71,24.7,85,0.973,0.0369,2.88,3310,1120,1.52,0.13,20,2.5,2.01,313,-40...+135,+155,90000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
708,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D538B,36,78900,105,72800,4.61,1.16,66.8,15.5,85,2.33,0.0829,4.32,2210,1190,1.62,0.13,20,2.5,1.77,313,-40...+135,+155,90000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
709,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D570B,48,75800,73.2,69800,4.77,0.856,68,11.3,85,4.24,0.16,6,1590,1120,1.53,0.13,20,2.5,1.86,313,-40...+135,+155,90000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,2000.0,32,Kugellager,,
710,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D399B,18,61200,219,58000,15.5,5.69,366,131,92,0.138,0.0114,2.8,3410,167,2.1,1.2,13.5,0.58,1.43,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
711,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D428B,24,61200,164,58300,16.1,4.41,431,115,93,0.208,0.0202,3.74,2550,142,1.79,1.2,13.5,0.58,1.49,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
712,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D468B,36,61200,110,58400,15.4,2.83,438,78.1,93,0.461,0.0454,5.61,1700,140,1.76,1.2,13.5,0.58,1.42,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
713,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D497B,48,61200,82.1,58400,14.8,2.05,419,56,93,0.858,0.0808,7.48,1280,146,1.84,1.2,13.5,0.58,1.34,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
714,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D399B,18,64600,481,61200,15,6.08,346,131,88,0.138,0.01,2.65,3600,187,1.87,0.952,13.5,0.58,1.43,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
715,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D428B,24,64600,361,61500,15.6,4.71,408,115,89,0.208,0.0178,3.53,2700,159,1.59,0.952,13.5,0.58,1.5,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
716,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D468B,36,64600,241,61700,15,3.03,414,78.1,89,0.461,0.04,5.3,1800,157,1.56,0.952,13.5,0.58,1.43,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
717,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D497B,48,64600,180,61700,14.4,2.19,396,56,89,0.858,0.0712,7.07,1350,164,1.63,0.952,13.5,0.58,1.36,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
718,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1ST1D399B,18,64600,482,61200,15,6.08,346,131,88,0.138,0.01,2.65,3600,187,1.87,0.952,13.5,0.58,1.43,490,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
719,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1ST1D428B,24,64600,361,61500,15.6,4.71,408,115,89,0.208,0.0178,3.53,2700,159,1.59,0.952,13.5,0.58,1.5,490,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
720,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1ST1D468B,36,64600,241,61700,15,3.03,414,78.1,89,0.461,0.04,5.3,1800,157,1.56,0.952,13.5,0.58,1.43,490,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
721,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1ST1D497B,48,64600,181,61700,14.4,2.19,396,56,89,0.858,0.0712,7.07,1350,164,1.63,0.952,13.5,0.58,1.36,490,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,73,Kugellager,,
722,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D450A,18,46300,295,43100,9.01,2.71,147,39.8,84,0.453,0.0246,3.68,2590,318,3.32,0.997,13.5,2.34,4.63,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
723,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D450B,18,46300,295,43100,9.01,2.71,147,39.8,84,0.453,0.0246,3.68,2590,318,3.32,0.997,13.5,2.34,4.63,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
724,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D479A,24,46300,221,43200,9.1,2.05,154,31.4,84,0.765,0.0437,4.91,1940,303,3.16,0.997,13.5,2.34,4.64,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
725,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D479B,24,46300,221,43200,9.1,2.05,154,31.4,84,0.765,0.0437,4.91,1940,303,3.16,0.997,13.5,2.34,4.64,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
726,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D518A,36,47100,152,44200,9.37,1.43,175,24.1,85,1.49,0.095,7.25,1320,271,2.83,0.997,13.5,2.34,5.11,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
727,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D518B,36,47100,152,44200,9.37,1.43,175,24.1,85,1.49,0.095,7.25,1320,271,2.83,0.997,13.5,2.34,5.11,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
728,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D546A,48,47500,115,44800,9.54,1.1,187,19.6,86,2.45,0.166,9.58,997,255,2.66,0.997,13.5,2.34,5.42,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
729,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D546B,48,47500,115,44800,9.54,1.1,187,19.6,86,2.45,0.166,9.58,997,255,2.66,0.997,13.5,2.34,5.42,471,-20...+100,+155,50000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
730,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D493B,18,51900,103,47300,8.95,2.78,116,35.1,90,0.512,0.0336,3.3,2890,449,3.82,0.812,16.1,1.8,2.45,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
731,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D516B,24,54900,83,50300,8.56,2.11,119,28.5,90,0.841,0.0534,4.16,2300,464,3.95,0.812,16.1,1.8,2.32,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
732,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D560B,36,53100,52.9,48600,8.79,1.4,121,18.8,90,1.92,0.129,6.46,1480,439,3.74,0.812,16.1,1.8,2.4,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
733,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D589B,48,53100,39.7,48700,8.83,1.05,123,14.3,90,3.35,0.229,8.61,1110,432,3.67,0.812,16.1,1.8,2.37,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
734,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D493B,18,59900,200,54600,7.63,2.83,100,35.1,86,0.512,0.033,2.85,3350,603,3.72,0.589,16.1,1.8,2.49,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
735,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D516B,24,63400,163,58100,7.29,2.16,102,28.5,86,0.841,0.0524,3.59,2660,623,3.84,0.589,16.1,1.8,2.35,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
736,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D568B,36,56200,90.5,50900,7.37,1.28,89.8,14.8,85,2.43,0.15,6.07,1570,631,3.89,0.589,16.1,1.8,2.21,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
737,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D595B,48,57400,70,52200,7.4,0.987,93.6,11.8,85,4.06,0.255,7.93,1200,618,3.81,0.589,16.1,1.8,2.28,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
738,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1ST1D493B,18,59900,199,54600,7.63,2.83,100,35.1,86,0.512,0.033,2.85,3350,603,3.72,0.589,16.1,1.8,2.49,400,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
739,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1ST1D516B,24,63400,163,58100,7.29,2.16,102,28.5,86,0.841,0.0524,3.59,2660,623,3.84,0.589,16.1,1.8,2.35,400,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
740,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1ST1D568B,36,56200,90.4,50900,7.37,1.28,89.8,14.8,85,2.43,0.15,6.07,1570,631,3.89,0.589,16.1,1.8,2.21,400,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
741,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1ST1D595B,48,57400,70,52200,7.4,0.987,93.6,11.8,85,4.06,0.255,7.93,1200,618,3.81,0.589,16.1,1.8,2.28,400,-40...+135,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,2000.0,50,Kugellager,,
742,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D519A,18,49000,231,45000,4.34,1.46,58,16.8,79,1.07,0.0453,3.45,2760,858,7.25,0.806,16.1,1.52,1.85,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
743,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D519B,18,49000,231,45000,4.34,1.46,58,16.8,79,1.07,0.0453,3.45,2760,858,7.25,0.806,16.1,1.52,1.85,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
744,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D548A,24,49100,173,45200,4.54,1.14,64,13.9,80,1.73,0.0805,4.61,2070,778,6.57,0.806,16.1,1.52,2.02,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
745,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D548B,24,49100,173,45200,4.54,1.14,64,13.9,80,1.73,0.0805,4.61,2070,778,6.57,0.806,16.1,1.52,2.02,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
746,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D589A,36,49100,116,45400,4.68,0.781,68.7,9.94,80,3.62,0.181,6.91,1380,725,6.12,0.806,16.1,1.52,2.16,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
747,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D589B,36,49100,116,45400,4.68,0.781,68.7,9.94,80,3.62,0.181,6.91,1380,725,6.12,0.806,16.1,1.52,2.16,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
748,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1VF35N1IL1D617A,48,49000,86.7,45200,4.38,0.553,60.7,6.59,79,7.29,0.322,9.21,1040,820,6.92,0.806,16.1,1.52,1.95,391,-20...+100,+125,55000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
