Index,url,diameter (mm),width (mm),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Max. efficiency (%),Weight (g)
1292,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110083,19,28.9,5710,3.61,76,33
1293,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352922,19,28.9,5710,3.61,76,33
1294,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110092,19,28.9,2430,3.6,71,34
1295,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352926,19,28.9,2430,3.6,71,34
1296,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110084,19,28.9,4000,3.59,76,33
1297,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110094,19,28.9,2320,3.59,71,34
1298,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/202412,19,28.9,4000,3.59,76,33
1299,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352923,19,28.9,5470,3.59,76,33
1300,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110093,19,28.9,2390,3.56,71,34
1301,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110095,19,28.9,2280,3.51,71,34
1302,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352929,19,28.9,2280,3.51,71,34
1303,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352930,19,28.9,2280,3.5,71,34
1304,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110086,19,28.9,6510,3.49,76,33
1305,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/233453,19,28.9,6510,3.49,76,33
1306,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110087,19,28.9,6500,3.48,76,33
1307,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110097,19,28.9,2210,3.43,70,34
1308,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/235373,19,28.9,4900,3.39,75,33
1309,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110098,19,28.9,2630,3.38,70,34
1310,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352931,19,28.9,2630,3.38,70,34
1311,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D474A,19,58.0,54000,24.9,93,108
1312,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D474B,19,58.0,54000,24.9,93,108
1313,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D474A,19,58.0,54000,24.9,93,108
1314,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D474B,19,58.0,54000,24.9,93,108
1315,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D474A,19,58.0,51800,24.7,93,108
1316,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D474B,19,58.0,51800,24.7,93,108
1317,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D399A,19,58.0,56600,24.3,92,108
1318,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D399B,19,58.0,56600,24.3,92,108
1319,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D399A,19,58.0,56600,24.3,92,108
1320,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D399B,19,58.0,56600,24.3,92,108
1321,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D428A,19,58.0,56900,24.0,93,108
1322,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D428B,19,58.0,56900,24.0,93,108
1323,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D428A,19,58.0,56900,24.0,93,108
1324,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D428B,19,58.0,56900,24.0,93,108
1325,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D399A,19,58.0,54500,24.0,92,108
1326,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D399B,19,58.0,54500,24.0,92,108
1327,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D428A,19,58.0,54700,23.7,92,108
1328,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D428B,19,58.0,54700,23.7,92,108
1329,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D493A,19,58.0,59900,23.2,93,108
1330,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D493B,19,58.0,59900,23.2,93,108
1331,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D493A,19,58.0,59900,23.2,93,108
1332,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1ST1D493B,19,58.0,59900,23.2,93,108
1333,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D493A,19,58.0,57400,22.8,93,108
1334,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249984,19,31.5,9310,2.75,63,33
1335,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249993,19,31.5,9310,2.75,63,34
1336,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/310977,19,31.5,9310,2.75,63,33
1337,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110091,19,28.9,4280,2.49,71,34
1338,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110082,19,28.9,8080,2.48,76,33
1339,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/202411,19,28.9,8080,2.48,76,33
1340,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D474A,19,58.0,45000,14.8,86,108
1341,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D474B,19,58.0,45000,14.8,86,108
1342,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D512A,19,58.0,46000,14.8,87,108
1343,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D512B,19,58.0,46000,14.8,87,108
1344,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D447A,19,58.0,43800,14.2,85,108
1345,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1VF35N1IL1D447B,19,58.0,43800,14.2,85,108
1346,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D474A,19,42.5,52400,13.7,90,78
1347,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D474B,19,42.5,52400,13.7,90,78
1348,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D576A,19,42.5,50200,13.2,90,78
1349,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D576B,19,42.5,50200,13.2,90,78
1350,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D546A,19,42.5,51100,12.9,90,78
1351,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D546B,19,42.5,51100,12.9,90,78
1352,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D505A,19,42.5,50900,12.5,89,78
1353,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D505B,19,42.5,50900,12.5,89,78
1354,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D474A,19,42.5,59600,11.6,90,78
1355,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D474B,19,42.5,59600,11.6,90,78
1356,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D474A,19,42.5,59600,11.6,90,78
1357,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D474B,19,42.5,59600,11.6,90,78
1358,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL643,19,34.2,10800,11.5,82,50
1359,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL672,19,34.2,10800,11.5,82,50
1360,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL533,19,34.2,10800,11.4,82,50
1361,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL575,19,34.2,10600,11.4,82,50
1362,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL603,19,34.2,10700,11.4,82,50
1363,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBKL503,19,34.2,10900,11.3,82,50
1364,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL533,19,34.2,10800,11.3,81,50
1365,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL603,19,34.2,10800,11.3,81,50
1366,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL643,19,34.2,10800,11.3,81,50
1367,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL672,19,34.2,10800,11.3,82,50
1368,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL575,19,34.2,10600,11.2,81,50
1369,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01GBSL503,19,34.2,10900,11.1,81,50
1370,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBKL603,19,34.2,4490,11.0,79,50
1371,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBKL643,19,34.2,4490,11.0,79,50
1372,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBKL672,19,34.2,4480,11.0,79,50
1373,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBSL603,19,34.2,4490,11.0,78,50
1374,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBSL643,19,34.2,4490,10.9,78,50
1375,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBSL672,19,34.2,4480,10.9,78,50
1376,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D576A,19,42.5,58400,10.9,90,78
1377,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D576B,19,42.5,58400,10.9,90,78
1378,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D576A,19,42.5,58400,10.9,90,78
1379,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D576B,19,42.5,58400,10.9,90,78
1380,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBKL575,19,34.2,4350,10.8,79,50
1381,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBSL575,19,34.2,4350,10.8,77,50
1382,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D546A,19,42.5,59500,10.7,90,78
1383,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D546B,19,42.5,59500,10.7,90,78
1384,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D546A,19,42.5,59500,10.7,90,78
1385,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D546B,19,42.5,59500,10.7,90,78
1386,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBKL533,19,34.2,4540,10.3,79,50
1387,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D505A,19,42.5,59200,10.3,89,78
1388,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D505B,19,42.5,59200,10.3,89,78
1389,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D505A,19,42.5,59200,10.3,89,78
1390,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1ST1D505B,19,42.5,59200,10.3,89,78
1391,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX19/DCX19S01EBSL533,19,34.2,4540,10.2,77,50
1392,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249983,19,31.5,8350,1.78,59,33
1393,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249992,19,31.5,8350,1.78,59,34
1394,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352942,19,31.5,8350,1.78,59,33
1395,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/352971,19,31.5,8350,1.78,59,34
1396,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110081,19,28.9,6840,1.35,76,33
1397,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/139828,19,28.9,6840,1.35,76,33
1398,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/110090,19,28.9,4980,1.33,72,34
1399,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/139832,19,28.9,4980,1.33,72,34
1400,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/240035,19,31.5,11700,0.759,64,34
1401,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/240133,19,31.5,11700,0.759,64,33
1402,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249982,19,31.5,11700,0.759,64,33
1403,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax19/249991,19,31.5,11700,0.759,64,34
1404,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216000,17,25.4,8150,3.78,71,26
1405,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216010,17,25.4,8150,3.78,71,26
1406,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/269569,17,25.4,8240,3.78,71,26
1407,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216004,17,25.4,7250,3.75,69,26
1408,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216014,17,25.4,7250,3.75,69,26
1409,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216013,17,25.4,8600,3.72,71,26
1410,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216005,17,25.4,7680,3.7,70,26
1411,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216015,17,25.4,7680,3.7,70,26
1412,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215990,17,25.4,3820,3.69,80,27
1413,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216002,17,25.4,8840,3.69,71,26
1414,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216016,17,25.4,8340,3.61,70,26
1415,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/214898,17,25.4,8210,3.58,76,26
1416,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216007,17,25.4,6800,3.58,68,26
1417,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216017,17,25.4,6800,3.58,68,26
1418,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/214897,17,25.4,8620,3.44,84,26
1419,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215991,17,25.4,4120,3.43,80,27
1420,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215993,17,25.4,4620,3.41,80,27
1421,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215982,17,25.4,9070,3.4,84,26
1422,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215992,17,25.4,4110,3.4,80,27
1423,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215983,17,25.4,7750,3.39,84,26
1424,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/214899,17,25.4,9300,3.38,84,26
1425,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215994,17,25.4,5110,3.38,80,27
1426,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215996,17,25.4,4920,3.31,80,27
1427,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215986,17,25.4,8820,3.3,84,26
1428,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215987,17,25.4,7340,3.25,83,26
1429,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216009,17,25.4,8580,2.62,70,26
1430,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215989,17,25.4,4790,2.4,79,27
1431,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/215998,17,25.4,11000,1.33,74,26
1432,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/216008,17,25.4,11000,1.33,74,26
1433,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax17/214895,17,25.4,11100,1.32,85,26
1434,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBSL531,16,40.4,4920,9.98,82,42
1435,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D546A,16,56.0,44800,9.54,86,73
1436,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D546B,16,56.0,44800,9.54,86,73
1437,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D518B,16,56.0,44200,9.37,85,73
1438,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D479A,16,56.0,43200,9.1,84,73
1439,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D479B,16,56.0,43200,9.1,84,73
1440,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D450A,16,56.0,43100,9.01,84,73
1441,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1VF35N1IL1D450B,16,56.0,43100,9.01,84,73
1442,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D493A,16,40.0,47300,8.95,90,50
1443,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D493B,16,40.0,47300,8.95,90,50
1444,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D589A,16,40.0,48700,8.83,90,50
1445,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D589B,16,40.0,48700,8.83,90,50
1446,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D560A,16,40.0,48600,8.79,90,50
1447,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D560B,16,40.0,48600,8.79,90,50
1448,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D516A,16,40.0,50300,8.56,90,50
1449,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D516B,16,40.0,50300,8.56,90,50
1450,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBSL465,16,40.4,11000,8.48,84,42
