index,url,Gearhead type,Version,Reduction (:1),Absolute reduction,Number of stages,Max. continuous torque (Nm),Max. intermittent torque (Nm),"Direction of rotation, drive to output",Max. efficiency (%),Gearhead length (L1) (mm),Bearing at output,Max. radial load,Max. axial load (dynamic) (N),Max. continuous input speed (rpm),Max. intermittent input speed (rpm),Recommended temperature range (°C),Weight (g),Outer diameter (mm),Average backlash no load (°),Max. motor shaft diameter (mm),Mass inertia (gcm²),Max. transmittable power (continuous) (W),Max. transmittable power (intermittent) (W),Radial play,Axial play (mm),Max. force for press fits (N),Extended temperature range (°C),Number of autoclave cycles,Max. feed velocity (mm/s),Max. feed force continuous (N),Max. feed force intermittent (N),Mechanical positioning accuracy (mm),Spindle length (mm),Axial play of the nut (mm)
78,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424219,GP,Spindle drive with ball screw,84,185193/2197,3,,,=,71,30.95,ball bearing,"80 N, 6 mm from flange",171,12000,17000,-15...+80,65,16,2,2,0.05,0.81,1.01,"0.08 mm, 6 mm from flange",,500,,0.0,4.8,171,403,0.044,101.5,preloaded
79,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424222,GP,Spindle drive with ball screw,4.4,57/13,1,,,=,87,21.9,,"40 N, 6 mm from flange",500,12000,17000,-15...+80,58,16,1.4,2,0.11,5.82,7.28,"0.08 mm, 6 mm from flange",,500,,0.0,90.9,64,176,0.041,101.5,preloaded
80,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424223,GP,Spindle drive with ball screw,19,3249/169,2,,,=,79,27.35,,"60 N, 6 mm from flange",104,12000,17000,-15...+80,61,16,1.6,2,0.05,2.19,2.74,"0.08 mm, 6 mm from flange",,500,,0.0,21.1,104,287,0.042,101.5,preloaded
81,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424224,GP,Spindle drive with ball screw,370,10556001/28561,4,,,=,63,34.55,,"80 N, 6 mm from flange",280,12000,17000,-15...+80,69,16,2.4,2,0.05,0.3,0.38,"0.08 mm, 6 mm from flange",,500,,0.0,1.1,280,403,0.046,101.5,preloaded
82,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424232,GP,Spindle drive with metric screw,4.4,57/13,1,,,=,27,22.25,,"40 N, 6 mm from flange",37,12000,17000,-15...+80,61,16,1.4,2,0.11,1.68,2.1,"0.08 mm, 6 mm from flange",,500,,0.0,45.5,37,138,0.167,101.5,preloaded
83,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424233,GP,Spindle drive with metric screw,19,3249/169,2,,,=,24,27.35,,"60 N, 6 mm from flange",60,12000,17000,-15...+80,64,16,1.6,2,0.05,0.63,0.79,"0.08 mm, 6 mm from flange",,500,,0.0,10.5,60,224,0.167,101.5,preloaded
84,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424234,GP,Spindle drive with metric screw,84,185193/2197,3,,,=,22,30.95,,"80 N, 6 mm from flange",98,12000,17000,-15...+80,68,16,2,2,0.05,0.23,0.29,"0.08 mm, 6 mm from flange",,500,,0.0,2.4,98,315,0.169,101.5,preloaded
85,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424235,GP,Spindle drive with metric screw,370,10556001/28561,4,,,=,19,34.55,,"80 N, 6 mm from flange",160,12000,17000,-15...+80,72,16,2.4,2,0.05,0.09,0.11,"0.08 mm, 6 mm from flange",,500,,0.0,0.5,160,315,0.17,101.5,preloaded
86,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424242,GP,Spindle drive with metric screw,4.4,57/13,1,,,=,38,22.25,,"40 N, 6 mm from flange",46,12000,17000,-15...+80,61,16,1.4,2,0.11,2.09,2.63,"0.08 mm, 6 mm from flange",,500,,0.0,45.5,46,138,0.167,101.5,preloaded
87,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424243,GP,Spindle drive with metric screw,19,3249/169,2,,,=,34,27.35,,"60 N, 6 mm from flange",74,12000,17000,-15...+80,64,16,1.6,2,0.05,0.78,1,"0.08 mm, 6 mm from flange",,500,,0.0,10.5,74,224,0.167,101.5,preloaded
88,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424244,GP,Spindle drive with metric screw,84,185193/2197,3,,,=,31,30.95,,"80 N, 6 mm from flange",122,12000,17000,-15...+80,68,16,2,2,0.05,0.29,0.34,"0.08 mm, 6 mm from flange",,500,,0.0,2.4,122,315,0.169,101.5,preloaded
89,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp16s/424245,GP,Spindle drive with metric screw,370,10556001/28561,4,,,=,28,34.55,,"80 N, 6 mm from flange",200,12000,17000,-15...+80,72,16,2.4,2,0.05,0.11,0.14,"0.08 mm, 6 mm from flange",,500,,0.0,0.5,200,315,0.17,101.5,preloaded
90,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/454280,GP,Heavy Duty,150,2401/16,4,50,75,=,65,116.9,ball bearing,"720 N, 12 mm from flange",250,8000,11000,-55...+200,845,42,1,10,41.3,62,92,"0.05 mm, 12 mm from flange",0.03 - 0.2,450,-55...+260,0.0,,,,,,
91,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/454742,GP,Heavy Duty,3.5,7/2,1,10,15,=,95,57.7,ball bearing,"250 N, 12 mm from flange",250,8000,11000,-55...+200,415,42,0.6,10,17.5,1948,2922,"0.05 mm, 12 mm from flange",0.03 - 0.2,450,-55...+260,0.0,,,,,,
92,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/454744,GP,Heavy Duty,12,49/4,2,20,30,=,87,79.9,ball bearing,"480 N, 12 mm from flange",250,8000,11000,-55...+200,570,42,0.8,10,29,881,1322,"0.05 mm, 12 mm from flange",0.03 - 0.2,450,-55...+260,0.0,,,,,,
93,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/454745,GP,Heavy Duty,43,343/8,3,40,60,=,78,102.2,ball bearing,"720 N, 12 mm from flange",250,8000,11000,-55...+200,750,42,1,10,35.5,296,444,"0.05 mm, 12 mm from flange",0.03 - 0.2,450,-55...+260,0.0,,,,,,
94,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp32/526077,GP,Heavy Duty,3.71,26/7,1,3,4.5,=,95,32.9,ball bearing,"120 N, 10 mm from flange",45,8000,,-55...+200,176,32,0.7,6,1.6,320,480,"0.14 mm, 10 mm from flange",0.03 - 0.4,120,-55...+260,,,,,,,
95,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp32/526080,GP,Heavy Duty,14,676/49,2,4,6,=,87,45.3,ball bearing,"200 N, 10 mm from flange",,8000,,-55...+200,234,32,0.8,6,1.6,200,300,"0.14 mm, 10 mm from flange",0 - 0.4,120,-55...+260,,,,,,,
96,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp32/526086,GP,Heavy Duty,51,17576/343,3,8,12,=,78,55.1,ball bearing,"250 N, 10 mm from flange",,8000,,-55...+200,277,32,1,6,1.5,80,120,"0.14 mm, 10 mm from flange",0 - 0.4,120,-55...+260,,,,,,,
97,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp32/526095,GP,Heavy Duty,190,456976/2401,4,8,12,=,65,61.6,ball bearing,"300 N, 10 mm from flange",,8000,,-55...+200,309,32,1,6,1.5,40,60,"0.14 mm, 10 mm from flange",0 - 0.4,120,-55...+260,,,,,,,
98,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp32/526106,GP,Heavy Duty,707,11881376/16807,5,8,12,=,53,68.1,ball bearing,"300 N, 10 mm from flange",,8000,,-55...+200,340,32,1,6,1.5,12,18,"0.14 mm, 10 mm from flange",0 - 0.4,120,-55...+260,,,,,,,
99,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/838244,GP,Standard version,15,91/6,2,5.6,8.5,=,81,55.5,ball bearing,"240 N, 12 mm from flange",150,6000,8000,-40...+100,360,42,0.8,10,15,420,630,"0.06 mm, 12 mm from flange",0.3,300,,0.0,,,,,,
100,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/838249,GP,Standard version,156,156/1,3,11.3,16.9,=,72,70,ball bearing,"360 N, 12 mm from flange",150,6000,8000,-40...+100,460,42,1,8,9.1,81,120,"0.06 mm, 12 mm from flange",0.3,300,,0.0,,,,,,
101,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/838250,GP,Standard version,26,26/1,2,5.6,8.5,=,81,55.5,ball bearing,"240 N, 12 mm from flange",150,6000,8000,-40...+100,360,42,0.8,8,9.1,330,500,,0.3,300,,0.0,,,,,,
102,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/838252,GP,Standard version,4.3,13/3,1,2.25,3.4,=,90,41,ball bearing,"120 N, 12 mm from flange",150,6000,8000,-40...+100,260,42,0.6,8,9.1,580,880,"0.06 mm, 12 mm from flange",0.3,300,,0.0,,,,,,
103,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp42/838271,GP,Standard version,43,343/8,3,11.3,16.9,=,72,70,ball bearing,"360 N, 12 mm from flange",150,6000,8000,-40...+100,460,42,1,10,15,290,430,"0.06 mm, 12 mm from flange",0.3,300,,0.0,,,,,,
104,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX4/GPX4-4-Stufig-C/GPX04CASLH10280CPLW,GPX,Ceramic version,280,4100625/14641,4,0.015,0.02,=,65,12.65,sleeve bearing,"4 N, 4 mm from flange",2,20000,40000,-15...+85,1,4,3.5,,0.0001,0.083,0.104,"0.12 mm, 4 mm from flange",0.02 - 0.09,5,,0.0,,,,,,
105,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX4/GPX4-2-Stufig-C/GPX04CASLH117D0CPLW,GPX,Ceramic version,17,2025/121,2,0.002,0.003,=,76,9.25,sleeve bearing,"4 N, 4 mm from flange",2,20000,40000,-15...+85,1,4,3,,0.0001,0.167,0.21,"0.12 mm, 4 mm from flange",0.02 - 0.09,5,,0.0,,,,,,
106,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX4/GPX4-3-Stufig-C/GPX04CASLH168D0CPLW,GPX,Ceramic version,68,91125/1331,3,0.006,0.008,=,70,10.95,sleeve bearing,"4 N, 4 mm from flange",2,20000,40000,-15...+85,1,4,3.3,,0.0001,0.12,0.15,"0.12 mm, 4 mm from flange",0.02 - 0.09,5,,0.0,,,,,,
107,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX6/GPX6-4-Stufig-A/GPX06AAKLSL0221CPLW,GPX,Standard version,221,531441/2401,4,0.03,0.06,=,60,13,ball bearing,"8 N, 5 mm from flange",5,40000,40000,-40...+100,3,6,2.5,,0.001,0.15,0.18,"0.12 mm, 5 mm from flange",0 - 0.1,10,,0.0,,,,,,
108,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX6/GPX6-1-Stufig-A/GPX06AAKLSL03D9CPLW,GPX,Standard version,3.9,27/7,1,0.002,0.005,=,88,5.3,ball bearing,"5 N, 5 mm from flange",5,40000,40000,-40...+100,2,6,1.8,,0.0008,0.63,0.79,"0.12 mm, 5 mm from flange",0 - 0.1,10,,0.0,,,,,,
109,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX6/GPX6-5-Stufig-A/GPX06AAKLSL0854CPLW,GPX,Standard version,854,14348907/16807,5,0.03,0.06,=,52,15.6,ball bearing,"8 N, 5 mm from flange",5,40000,40000,-40...+100,3,6,2.8,,0.001,0.04,0.05,"0.12 mm, 5 mm from flange",0 - 0.1,10,,0.0,,,,,,
110,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX6/GPX6-2-Stufig-A/GPX06AAKLSL15D0CPLW,GPX,Standard version,15,729/49,2,0.005,0.01,=,77,7.8,ball bearing,"6 N, 5 mm from flange",5,40000,40000,-40...+100,2,6,2,,0.001,0.39,0.49,"0.12 mm, 5 mm from flange",0 - 0.1,10,,0.0,,,,,,
111,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX6/GPX6-3-Stufig-A/GPX06AAKLSL57D0CPLW,GPX,Standard version,57,19683/343,3,0.01,0.02,=,68,10.4,ball bearing,"7 N, 5 mm from flange",5,40000,40000,-40...+100,2,6,2.2,,0.001,0.2,0.25,"0.12 mm, 5 mm from flange",0 - 0.1,10,,0.0,,,,,,
112,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL0216CPLW,GPX,Standard version,216,216/1,3,0.02,0.03,=,66,11.1,ball bearing,"7 N, 5 mm from flange",5,12000,20000,-15...+80,4,8,2.6,,0.004,0.06,0.08,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
113,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL0256CPLW,GPX,Standard version,256,256/1,4,0.08,0.12,=,65,13.3,ball bearing,"8 N, 5 mm from flange",5,12000,20000,-15...+80,4,8,2.5,,0.004,0.13,0.16,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
114,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL04D0CPLW,GPX,Standard version,4,4/1,1,0.01,0.015,=,90,5.5,ball bearing,"5 N, 5 mm from flange",5,12000,20000,-15...+80,3,8,1.8,,0.004,0.84,1.05,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
115,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL1024CPLW,GPX,Standard version,1024,1024/1,5,0.1,0.15,=,59,15.9,ball bearing,"8 N, 5 mm from flange",5,12000,20000,-15...+80,5,8,2.8,,0.004,0.04,0.05,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
116,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL1296CPLW,GPX,Standard version,1296,1296/1,4,0.04,0.06,=,57,13.9,ball bearing,"8 N, 5 mm from flange",5,12000,20000,-15...+80,4,8,2.8,,0.004,0.02,0.03,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
117,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL16D0CPLW,GPX,Standard version,16,16/1,2,0.02,0.03,=,81,8.1,ball bearing,"6 N, 5 mm from flange",5,12000,20000,-15...+80,3,8,2,,0.004,0.52,0.65,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
118,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL36D0CPLW,GPX,Standard version,36,36/1,2,0.008,0.012,=,76,8.3,ball bearing,"6 N, 5 mm from flange",5,12000,20000,-15...+80,3,8,2.4,,0.004,0.14,0.18,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
119,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX8/GPX08AAKLSL64D0CPLW,GPX,Standard version,64,64/1,3,0.06,0.09,=,73,10.7,ball bearing,"7 N, 5 mm from flange",5,12000,20000,-15...+80,4,8,2.2,,0.004,0.39,0.49,"0.08 mm, 5 mm from flange",0 - 0.08,10,,0.0,,,,,,
120,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX10/GPX10A1ST0004,GPX,Standard version,4,4/1,1,0.01,0.02,=,90,9.9,ball bearing,"5 N, 5 mm from flange",5,12000,15000,-40...+80,7,10,1.5,,0.005,1.6,2,"0.08 mm, 5 mm from flange",0 - 0.04,10,,0.0,,,,,,
121,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX10/GPX10A2ST0016,GPX,Standard version,16,16/1,2,0.03,0.05,=,81,13.4,ball bearing,"10 N, 5 mm from flange",5,12000,15000,-40...+80,7,10,1.8,,0.005,1.2,1.5,"0.08 mm, 5 mm from flange",0 - 0.04,10,,0.0,,,,,,
122,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX10/GPX10A3ST0064,GPX,Standard version,64,64/1,3,0.1,0.15,=,73,16.6,ball bearing,"15 N, 5 mm from flange",5,12000,15000,-40...+80,8,10,2,,0.005,1,1.3,"0.08 mm, 5 mm from flange",0 - 0.04,10,,0.0,,,,,,
123,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX10/GPX10A4ST0256,GPX,Standard version,256,256/1,4,0.15,0.2,=,65,19.8,ball bearing,"20 N, 5 mm from flange",5,12000,15000,-40...+80,8,10,2.2,,0.005,0.4,0.5,"0.08 mm, 5 mm from flange",0 - 0.04,10,,0.0,,,,,,
124,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX10/GPX10A5ST1024,GPX,Standard version,1024,1024/1,5,0.15,0.2,=,59,23,ball bearing,"25 N, 5 mm from flange",5,12000,15000,-40...+80,9,10,2.5,,0.005,0.1,0.13,"0.08 mm, 5 mm from flange",0 - 0.04,10,,0.0,,,,,,
125,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-A/GPX12AAKLSL0150CPLW,GPX,Standard version,150,328509/2197,3,0.14,0.18,=,75,25.2,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.5,0.65,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
126,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-A/GPX12AAKLSL0231CPLW,GPX,Standard version,231,300564/1300,3,0.14,0.18,=,75,25.2,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.5,0.65,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
127,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0243CPLW,GPX,Standard version,243,31640625/130321,4,0.17,0.21,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.25,0.3,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
128,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-1-Stufig-A/GPX12AAKLSL03D9CPLW,GPX,Standard version,3.9,75/19,1,0.08,0.1,=,90,15.5,ball bearing,"30 N, 5 mm from flange",20,16000,20000,-40...+100,11,12,1.2,,0.0578,2,2.5,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
129,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-1-Stufig-A/GPX12AAKLSL05D3CPLW,GPX,Standard version,5.3,69/13,1,0.08,0.1,=,90,15.5,ball bearing,"30 N, 5 mm from flange",20,16000,20000,-40...+100,11,12,1.2,,0.0578,2,2.5,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
130,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0734CPLW,GPX,Standard version,734,23566950/32110,4,0.17,0.21,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.25,0.3,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
131,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL1526CPLW,GPX,Standard version,1526,19837224/13000,4,0.17,0.21,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.25,0.3,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
132,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-A/GPX12AAKLSL16D0CPLW,GPX,Standard version,16,5625/361,2,0.11,0.14,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1,1.25,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
133,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-A/GPX12AAKLSL26D0CPLW,GPX,Standard version,26,4950/190,2,0.11,0.14,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1,1.25,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
134,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-A/GPX12AAKLSL35D0CPLW,GPX,Standard version,35,4554/130,2,0.11,0.14,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1,1.25,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
135,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-A/GPX12AAKLSL62D0CPLW,GPX,Standard version,62,421875/6859,3,0.14,0.18,=,75,25.2,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.5,0.65,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
136,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0150CPLW,GPX,Ceramic version,150,328509/2197,3,0.19,0.24,=,75,25.2,,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
137,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0231CPLW,GPX,Ceramic version,231,300564/1300,3,0.19,0.24,=,75,25.2,,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
138,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0243CPLW,GPX,Ceramic version,243,31640625/130321,4,0.23,0.29,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.3,0.4,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
139,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-1-Stufig-C/GPX12CAKLSL03D9CPLW,GPX,Ceramic version,3.9,75/19,1,0.11,0.15,=,90,15.5,ball bearing,"30 N, 5 mm from flange",20,16000,20000,-40...+100,11,12,1.2,,0.0578,2.4,3,"0.1 mm, 5 mm from flange",0 - 0.04,50,,0.0,,,,,,
140,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-1-Stufig-C/GPX12CAKLSL05D3CPLW,GPX,Ceramic version,5.3,69/13,1,0.11,0.15,=,90,15.5,ball bearing,"30 N, 5 mm from flange",20,16000,20000,-40...+100,11,12,1.2,,0.0578,2.4,3,"0.1 mm, 5 mm from flange",0 - 0.04,50,,0.0,,,,,,
141,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0734CPLW,GPX,Ceramic version,734,23566950/32110,4,0.23,0.29,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.3,0.4,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
142,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL1526CPLW,GPX,Ceramic version,1526,19837224/13000,4,0.23,0.29,=,65,30.1,ball bearing,"50 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,2.1,,0.0834,0.3,0.4,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
143,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-C/GPX12CAKLSL16D0CPLW,GPX,Ceramic version,16,5625/361,2,0.15,0.19,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1.2,1.5,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
144,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-C/GPX12CAKLSL26D0CPLW,GPX,Ceramic version,26,4950/190,2,0.15,0.19,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1.2,1.5,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
145,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-C/GPX12CAKLSL35D0CPLW,GPX,Ceramic version,35,4554/130,2,0.15,0.19,=,80,20.4,ball bearing,"35 N, 5 mm from flange",20,16000,20000,-40...+100,14,12,1.5,,0.0602,1.2,1.5,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
146,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL62D0CPLW,GPX,Ceramic version,62,421875/6859,3,0.19,0.24,=,75,25.2,,"50 N, 5 mm from flange",20,16000,20000,-40...+100,17,12,1.8,,0.0664,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.4,50,,0.0,,,,,,
147,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0150CPLW,GPX,High Power,150,328509/2197,3,0.3,0.38,=,65,28.1,ball bearing,"60 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,1.8,,0.0671,1.1,1.4,"0.1 mm, 5 mm from flange",0 - 0.1,50,,0.0,,,,,,
148,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0231CPLW,GPX,High Power,231,300564/1300,3,0.3,0.38,=,65,28.1,ball bearing,"60 N, 5 mm from flange",20,16000,20000,-40...+100,19,12,1.8,,0.0671,1.1,1.4,"0.1 mm, 5 mm from flange",0 - 0.1,50,,0.0,,,,,,
149,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0243CPLW,GPX,High Power,243,31640625/130321,4,0.35,0.41,=,55,33,ball bearing,"60 N, 5 mm from flange",20,16000,20000,-40...+100,21,12,2.1,,0.0704,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.1,50,,0.0,,,,,,
150,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0734CPLW,GPX,High Power,734,23566950/32110,4,0.35,0.41,=,55,33,ball bearing,"60 N, 5 mm from flange",20,16000,20000,-40...+100,21,12,2.1,,0.0704,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.1,50,,0.0,,,,,,
151,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL1526CPLW,GPX,High Power,1526,19837224/13000,4,0.35,0.41,=,55,33,ball bearing,"60 N, 5 mm from flange",20,16000,20000,-40...+100,21,12,2.1,,0.0704,0.6,0.8,"0.1 mm, 5 mm from flange",0 - 0.1,50,,0.0,,,,,,
