index,url,Nominal voltage,No load speed,No load current,Nominal speed,Nominal torque (max. continuous torque),Nominal current (max. continuous current),Stall torque,Stall current,Max. efficiency,Terminal resistance,Terminal inductance,Torque constant,Speed constant,Speed / torque gradient,Mechanical time constant,Rotor inertia,Thermal resistance housing-ambient,Thermal resistance winding-housing,Thermal time constant winding,Thermal time constant motor,Ambient temperature,Max. winding temperature,Max. speed,Axial play,,Radial play,Max. axial load (dynamic),Max. force for press fits (static),"(static, shaft supported)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight,Bearing type,Number of commutator segments,Protection
237,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX06-SPEED/ECXZ06M1VF44N1IL1D564A,6 V,44200 rpm,46.5 mA,25500 rpm,0.334 mNm,0.314 A,0.832 mNm,0.688 A,56 %,8.72 Ω,0.0652 mH,1.21 mNm/A,7900 rpm/V,57000 rpm/mNm,4.2 ms,0.00703 gcm²,67.1 K/W,16.8 K/W,1.69 s,71.8 s,-20...+100 °C,+125 °C,100000 rpm,"0 mm, at radial load < 0.15 N ","0.07 mm, at radial load > 0.15 N ",0.01 mm,0.1 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,3 g,ball bearings ,N/A,N/A
238,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX06-SPEED/ECXZ06M1VF44N1IL1D659A,12 V,33300 rpm,16.2 mA,13900 rpm,0.322 mNm,0.116 A,0.59 mNm,0.188 A,51 %,63.8 Ω,0.436 mH,3.14 mNm/A,3040 rpm/V,61800 rpm/mNm,4.55 ms,0.00703 gcm²,67.1 K/W,16.8 K/W,1.55 s,71.8 s,-20...+100 °C,+125 °C,100000 rpm,"0 mm, at radial load < 0.15 N ","0.07 mm, at radial load > 0.15 N ",0.01 mm,0.1 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,3 g,ball bearings ,N/A,N/A
239,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1KF50N1IL1D509A,6 V,35500 rpm,128 mA,26700 rpm,1.23 mNm,0.902 A,5.18 mNm,3.34 A,66 %,1.8 Ω,0.0264 mH,1.55 mNm/A,6160 rpm/V,7130 rpm/mNm,1.86 ms,0.025 gcm²,51.2 K/W,4.11 K/W,0.988 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
240,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1KF50N1IL1D569A,9 V,29100 rpm,63.4 mA,21200 rpm,1.26 mNm,0.497 A,4.83 mNm,1.7 A,66 %,5.3 Ω,0.0888 mH,2.84 mNm/A,3360 rpm/V,6260 rpm/mNm,1.64 ms,0.025 gcm²,51.2 K/W,3.92 K/W,0.943 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
241,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1KF50N1IL1D593A,12 V,30500 rpm,50.9 mA,22800 rpm,1.26 mNm,0.39 A,5.18 mNm,1.43 A,67 %,8.38 Ω,0.144 mH,3.62 mNm/A,2640 rpm/V,6110 rpm/mNm,1.6 ms,0.025 gcm²,51.2 K/W,3.84 K/W,0.965 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
242,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1VF44N1IL1D527A,6 V,35400 rpm,105 mA,24200 rpm,0.917 mNm,0.687 A,3.04 mNm,1.98 A,60 %,3.02 Ω,0.039 mH,1.53 mNm/A,6230 rpm/V,12300 rpm/mNm,3.21 ms,0.024961 gcm²,51.2 K/W,3.5 K/W,0.832 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
243,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1VF44N1IL1D577A,12 V,43300 rpm,69 mA,33100 rpm,0.874 mNm,0.406 A,3.88 mNm,1.54 A,63 %,7.8 Ω,0.106 mH,2.52 mNm/A,3780 rpm/V,11700 rpm/mNm,3.06 ms,0.024961 gcm²,51.2 K/W,3.5 K/W,0.811 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,10 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
244,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX08-SPEED/ECXZ08M1VF44N1IL1D649A,24 V,42200 rpm,33.2 mA,32300 rpm,0.877 mNm,0.198 A,3.92 mNm,0.755 A,64 %,31.8 Ω,0.447 mH,5.19 mNm/A,1840 rpm/V,11300 rpm/mNm,2.95 ms,0.024961 gcm²,51.2 K/W,3.5 K/W,0.812 s,154 s,-20...+85 °C,+125 °C,50000 rpm,"0 mm, at radial load < 0.3 N ","0.07 mm, at radial load > 0.3 N ",0 mm,0.2 N,10 N,110 N,"2 N, 2 mm from flange ",1 ,3 ,0 ,6 g,ball bearings ,N/A,N/A
245,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10L1KF50N1IL1D443A,12 V,56100 rpm,163 mA,50500 rpm,3.34 mNm,1.79 A,36.5 mNm,18 A,82 %,0.666 Ω,0.0214 mH,2.02 mNm/A,4720 rpm/V,1550 rpm/mNm,1.64 ms,0.101 gcm²,31.4 K/W,3.39 K/W,2.24 s,187 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.4 N ","0.28 mm, at radial load > 0.4 N ",0 mm,0.4 N,50 N,400 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,20 g,Waelzlager ,N/A,N/A
246,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10L1KF50N1IL1D512A,24 V,56100 rpm,81.4 mA,51400 rpm,3.31 mNm,0.889 A,42.9 mNm,10.6 A,84 %,2.27 Ω,0.0855 mH,4.05 mNm/A,2360 rpm/V,1320 rpm/mNm,1.4 ms,0.101 gcm²,31.4 K/W,3.39 K/W,2.24 s,187 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.4 N ","0.28 mm, at radial load > 0.4 N ",0 mm,0.4 N,50 N,400 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,20 g,Waelzlager ,N/A,N/A
247,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10L1KF50N1IL1D553A,36 V,56200 rpm,54.3 mA,51600 rpm,3.38 mNm,0.604 A,46.1 mNm,7.59 A,84 %,4.74 Ω,0.192 mH,6.07 mNm/A,1570 rpm/V,1230 rpm/mNm,1.3 ms,0.101 gcm²,31.4 K/W,3.39 K/W,2.35 s,187 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.4 N ","0.28 mm, at radial load > 0.4 N ",0 mm,0.4 N,50 N,400 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,20 g,Waelzlager ,N/A,N/A
248,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10M1KF50N1IL1D479A,9 V,59400 rpm,169 mA,52300 rpm,1.83 mNm,1.44 A,15.6 mNm,11 A,77 %,0.82 Ω,0.00599 mH,1.42 mNm/A,6700 rpm/V,3860 rpm/mNm,2.4 ms,0.0594 gcm²,39.8 K/W,4.43 K/W,1.92 s,178 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.5 N ","0.14 mm, at radial load > 0.5 N ",N/A,0.5 N,5.9 N,400 N,"4.71 N, 5 mm from flange ",1 ,3 ,0 ,12 g,Waelzlager ,N/A,N/A
249,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10M1KF50N1IL1D548A,18 V,59500 rpm,84.5 mA,53400 rpm,1.85 mNm,0.728 A,18.5 mNm,6.5 A,79 %,2.77 Ω,0.0239 mH,2.85 mNm/A,3350 rpm/V,3260 rpm/mNm,2.03 ms,0.0594 gcm²,39.8 K/W,4.43 K/W,2.06 s,178 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.5 N ","0.14 mm, at radial load > 0.5 N ",N/A,0.5 N,5.9 N,400 N,"4.71 N, 5 mm from flange ",1 ,3 ,N/A,12 g,Waelzlager ,N/A,N/A
250,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-SPEED/ECX10-SPEED/ECXZ10M1KF50N1IL1D619A,36 V,58800 rpm,41.5 mA,52800 rpm,1.83 mNm,0.356 A,18.4 mNm,3.19 A,79 %,11.3 Ω,0.0982 mH,5.77 mNm/A,1650 rpm/V,3230 rpm/mNm,2.01 ms,0.0594 gcm²,39.8 K/W,4.43 K/W,2.05 s,178 s,-20...+100 °C,+155 °C,65000 rpm,"0 mm, at radial load < 0.5 N ","0.14 mm, at radial load > 0.5 N ",N/A,0.5 N,5.9 N,400 N,"4.71 N, 5 mm from flange ",1 ,3 ,0 ,12 g,Waelzlager ,N/A,N/A
251,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1KN50N1IL1D419A,18 V,67300 rpm,113 mA,62700 rpm,8.34 mNm,3.35 A,143 mNm,56 A,92 %,0.321 Ω,0.0166 mH,2.55 mNm/A,3750 rpm/V,472 rpm/mNm,1.72 ms,0.349 gcm²,19.5 K/W,1.6 K/W,1.95 s,329 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
252,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1KN50N1IL1D450A,24 V,65800 rpm,82.2 mA,61600 rpm,8.58 mNm,2.52 A,157 mNm,45.1 A,92 %,0.532 Ω,0.0309 mH,3.48 mNm/A,2750 rpm/V,421 rpm/mNm,1.54 ms,0.349 gcm²,19.5 K/W,1.6 K/W,1.95 s,329 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
253,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1KN50N1IL1D488A,36 V,67300 rpm,56.6 mA,63200 rpm,8.27 mNm,1.66 A,160 mNm,31.4 A,92 %,1.15 Ω,0.0664 mH,5.1 mNm/A,1870 rpm/V,421 rpm/mNm,1.54 ms,0.349 gcm²,19.5 K/W,1.6 K/W,1.91 s,329 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
254,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1KN50N1IL1D526A,48 V,61700 rpm,37.4 mA,57600 rpm,8.5 mNm,1.17 A,151 mNm,20.4 A,92 %,2.36 Ω,0.141 mH,7.42 mNm/A,1290 rpm/V,409 rpm/mNm,1.5 ms,0.349 gcm²,19.5 K/W,1.6 K/W,1.87 s,329 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
255,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D419A,18 V,71000 rpm,224 mA,66700 rpm,7.33 mNm,3.23 A,135 mNm,56 A,88 %,0.321 Ω,0.0128 mH,2.41 mNm/A,3960 rpm/V,529 rpm/mNm,1.74 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.48 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,41 g,Kugellager ,N/A,N/A
256,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D450A,24 V,69500 rpm,162 mA,65400 rpm,7.56 mNm,2.44 A,148 mNm,45.1 A,88 %,0.532 Ω,0.0238 mH,3.29 mNm/A,2910 rpm/V,471 rpm/mNm,1.55 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.51 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,41 g,Kugellager ,N/A,N/A
257,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D488A,36 V,71000 rpm,112 mA,67200 rpm,7.26 mNm,1.6 A,151 mNm,31.4 A,89 %,1.15 Ω,0.0512 mH,4.82 mNm/A,1980 rpm/V,472 rpm/mNm,1.56 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.46 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,41 g,Kugellager ,N/A,N/A
258,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D526A,48 V,65100 rpm,72 mA,61200 rpm,7.56 mNm,1.14 A,143 mNm,20.4 A,89 %,2.36 Ω,0.108 mH,7.01 mNm/A,1360 rpm/V,458 rpm/mNm,1.51 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.41 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,41 g,Kugellager ,N/A,N/A
259,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D468A,18 V,66800 rpm,99.1 mA,61400 rpm,5.88 mNm,2.37 A,80.2 mNm,31.3 A,89 %,0.576 Ω,0.0204 mH,2.57 mNm/A,3720 rpm/V,835 rpm/mNm,2.13 ms,0.244 gcm²,20 K/W,2.53 K/W,2.01 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
260,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D497A,24 V,66800 rpm,74.4 mA,61600 rpm,5.84 mNm,1.76 A,84.3 mNm,24.7 A,89 %,0.973 Ω,0.0362 mH,3.42 mNm/A,2790 rpm/V,795 rpm/mNm,2.03 ms,0.244 gcm²,20 K/W,2.53 K/W,2.01 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
261,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D538A,36 V,66800 rpm,49.6 mA,61600 rpm,5.52 mNm,1.12 A,79.4 mNm,15.5 A,89 %,2.33 Ω,0.0814 mH,5.13 mNm/A,1860 rpm/V,844 rpm/mNm,2.16 ms,0.244 gcm²,20 K/W,2.53 K/W,1.77 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
262,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D566A,48 V,64100 rpm,35 mA,59100 rpm,5.72 mNm,0.831 A,80.7 mNm,11.3 A,89 %,4.24 Ω,0.157 mH,7.13 mNm/A,1340 rpm/V,797 rpm/mNm,2.04 ms,0.244 gcm²,20 K/W,2.53 K/W,1.86 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
263,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D468A,18 V,79000 rpm,209 mA,72500 rpm,4.92 mNm,2.45 A,67.6 mNm,31.3 A,85 %,0.576 Ω,0.0207 mH,2.16 mNm/A,4420 rpm/V,1180 rpm/mNm,1.6 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,32 g,Kugellager ,N/A,N/A
264,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D497A,24 V,79000 rpm,157 mA,72800 rpm,4.89 mNm,1.83 A,71 mNm,24.7 A,85 %,0.973 Ω,0.0369 mH,2.88 mNm/A,3310 rpm/V,1120 rpm/mNm,1.52 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,32 g,Kugellager ,N/A,N/A
265,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D538A,36 V,79000 rpm,96 mA,72800 rpm,4.67 mNm,1.16 A,66.8 mNm,15.5 A,85 %,2.33 Ω,0.0829 mH,4.32 mNm/A,2210 rpm/V,1190 rpm/mNm,1.62 ms,0.13 gcm²,20 K/W,2.5 K/W,1.77 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,32 g,Kugellager ,N/A,N/A
266,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D570A,48 V,75800 rpm,73.2 mA,69800 rpm,4.77 mNm,0.856 A,68 mNm,11.3 A,85 %,4.24 Ω,0.16 mH,6 mNm/A,1590 rpm/V,1120 rpm/mNm,1.53 ms,0.13 gcm²,20 K/W,2.5 K/W,1.86 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,1000 ,32 g,Kugellager ,N/A,N/A
267,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KF50K2IL1Y468A,24 V,17700 rpm,97.2 mA,16200 rpm,24.7 mNm,1.99 A,305 mNm,23.6 A,88 %,1.01 Ω,0.033 mH,12.9 mNm/A,740 rpm/V,58.2 rpm/mNm,1.39 ms,2.28 gcm²,16.7 K/W,1.65 K/W,5.76 s,462 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 1 N ","0.14 mm, at radial load > 1 N ",N/A,1 N,50 N,1000 N,N/A,2 ,3 ,0 ,66 g,Waelzlager ,N/A,N/A
268,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KF50K2IL1Y497A,36 V,19900 rpm,78.6 mA,18400 rpm,23.7 mNm,1.45 A,339 mNm,19.7 A,88 %,1.83 Ω,0.0586 mH,17.2 mNm/A,555 rpm/V,58.9 rpm/mNm,1.41 ms,2.28 gcm²,16.7 K/W,1.65 K/W,5.62 s,462 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 1 N ","0.14 mm, at radial load > 1 N ",N/A,1 N,50 N,1000 N,N/A,2 ,3 ,0 ,66 g,Waelzlager ,N/A,N/A
269,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D399A,18 V,61200 rpm,219 mA,58000 rpm,15.5 mNm,5.69 A,366 mNm,131 A,92 %,0.138 Ω,0.0114 mH,2.8 mNm/A,3410 rpm/V,167 rpm/mNm,2.1 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.43 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
270,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D428A,24 V,61200 rpm,164 mA,58300 rpm,16.1 mNm,4.41 A,431 mNm,115 A,93 %,0.208 Ω,0.0202 mH,3.74 mNm/A,2550 rpm/V,142 rpm/mNm,1.79 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.49 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
271,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D468A,36 V,61200 rpm,110 mA,58400 rpm,15.4 mNm,2.83 A,438 mNm,78.1 A,93 %,0.461 Ω,0.0454 mH,5.61 mNm/A,1700 rpm/V,140 rpm/mNm,1.76 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.42 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
272,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D497A,48 V,61200 rpm,82.1 mA,58400 rpm,14.8 mNm,2.05 A,419 mNm,56 A,93 %,0.858 Ω,0.0808 mH,7.48 mNm/A,1280 rpm/V,146 rpm/mNm,1.84 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.34 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
273,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D399A,18 V,64600 rpm,481 mA,61200 rpm,15 mNm,6.08 A,346 mNm,131 A,88 %,0.138 Ω,0.01 mH,2.65 mNm/A,3600 rpm/V,187 rpm/mNm,1.87 ms,0.952 gcm²,13.5 K/W,0.58 K/W,1.43 s,490 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,1000 ,73 g,Kugellager ,N/A,N/A
274,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D428A,24 V,64600 rpm,361 mA,61500 rpm,15.6 mNm,4.71 A,408 mNm,115 A,89 %,0.208 Ω,0.0178 mH,3.53 mNm/A,2700 rpm/V,159 rpm/mNm,1.59 ms,0.952 gcm²,13.5 K/W,0.58 K/W,1.5 s,490 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,1000 ,73 g,Kugellager ,N/A,N/A
275,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D468A,36 V,64600 rpm,241 mA,61700 rpm,15 mNm,3.03 A,414 mNm,78.1 A,89 %,0.461 Ω,0.04 mH,5.3 mNm/A,1800 rpm/V,157 rpm/mNm,1.56 ms,0.952 gcm²,13.5 K/W,0.58 K/W,1.43 s,490 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,1000 ,73 g,Kugellager ,N/A,N/A
