index,url,Gearhead type,Version,Reduction,Absolute reduction,Number of stages,Max. continuous torque,Max. intermittent torque,"Direction of rotation, drive to output",Max. efficiency,Gearhead length (L1),Bearing at output,Max. radial load,Max. axial load (dynamic),Max. continuous input speed,Max. intermittent input speed,Recommended temperature range,Weight,Outer diameter,Average backlash no load,Max. motor shaft diameter,Mass inertia,Max. transmittable power (continuous),Max. transmittable power (intermittent),Radial play,Axial play,Max. force for press fits,Extended temperature range,Number of autoclave cycles,Max. feed velocity,Max. feed force continuous,Max. feed force intermittent,Mechanical positioning accuracy,Spindle length,Axial play of the nut
1624,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-HP-STES/GPX16M2KLSL0186CPLW,GPX ,M2 ,186 : 1 ,314226/1690 ,3 ,0.8 Nm,1 Nm,= ,65 %,39.7 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,14000 rpm,17500 rpm,-10...+135 °C,47 g,16 mm,1.3 °,N/A,0.1783 gcm²,4 W,4.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1625,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-HP-STES/GPX16M2KLSL05D3CPLW,GPX ,M2 ,5.3 : 1 ,69/13 ,1 ,0.4 Nm,0.55 Nm,= ,85 %,27.8 mm,ball bearing ,"25 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-10...+135 °C,36 g,16 mm,1 °,N/A,0.2613 gcm²,16 W,20 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1626,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP-STES/GPX16M2KLSL21D0CPLW,GPX ,M2 ,21 : 1 ,5175/247 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,34.7 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-10...+135 °C,42 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1627,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP-STES/GPX16M2KLSL28D0CPLW,GPX ,M2 ,28 : 1 ,4761/169 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,34.7 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-10...+135 °C,42 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1628,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP-STES/GPX16M2KLSL35D0CPLW,GPX ,M2 ,35 : 1 ,4554/130 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,34.7 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-10...+135 °C,42 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1629,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-HP-STES/GPX16M2KLSL83D0CPLW,GPX ,M2 ,83 : 1 ,388125/4693 ,3 ,0.8 Nm,1 Nm,= ,65 %,39.7 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,14000 rpm,17500 rpm,-10...+135 °C,47 g,16 mm,1.3 °,N/A,0.1783 gcm²,4 W,4.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,2000 ,N/A,N/A,N/A,N/A,N/A,N/A
1630,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0103CPLW,GPX ,Standard version ,103 : 1 ,371250/3610 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1631,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0111CPLW,GPX ,Standard version ,111 : 1 ,357075/3211 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1632,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0138CPLW,GPX ,Standard version ,138 : 1 ,341550/2470 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1633,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0172CPLW,GPX ,Standard version ,172 : 1 ,326700/1900 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1634,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0186CPLW,GPX ,Standard version ,186 : 1 ,314226/1690 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1635,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0326CPLW,GPX ,Standard version ,326 : 1 ,29109375/89167 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1636,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0406CPLW,GPX ,Standard version ,406 : 1 ,27843750/68590 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1637,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0439CPLW,GPX ,Standard version ,439 : 1 ,26780625/61009 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1638,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0546CPLW,GPX ,Standard version ,546 : 1 ,25616250/46930 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1639,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0590CPLW,GPX ,Standard version ,590 : 1 ,24638175/41743 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1640,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-A/GPX19AAKLSL05D3CPLW,GPX ,Standard version ,5.3 : 1 ,69/13 ,1 ,0.35 Nm,0.45 Nm,= ,90 %,16.9 mm,ball bearing ,"50 N, 5 mm from flange ",40 N,10000 rpm,12500 rpm,-40...+100 °C,30 g,19 mm,0.9 °,N/A,0.3022 gcm²,13 W,16.2 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1641,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0679CPLW,GPX ,Standard version ,679 : 1 ,24502500/36100 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1642,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0794CPLW,GPX ,Standard version ,794 : 1 ,22667121/28561 ,4 ,0.8 Nm,1 Nm,= ,65 %,31 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1643,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0913CPLW,GPX ,Standard version ,913 : 1 ,22542300/24700 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1644,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0987CPLW,GPX ,Standard version ,987 : 1 ,21681594/21970 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1645,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL1135CPLW,GPX ,Standard version ,1135 : 1 ,21562200/19000 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1646,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL1227CPLW,GPX ,Standard version ,1227 : 1 ,20738916/16900 ,4 ,0.8 Nm,1 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,0.9 W,1.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1647,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-A/GPX19AAKLSL21D0CPLW,GPX ,Standard version ,21 : 1 ,5175/247 ,2 ,0.45 Nm,0.55 Nm,= ,80 %,22.9 mm,ball bearing ,"80 N, 5 mm from flange ",40 N,12000 rpm,15000 rpm,-40...+100 °C,40 g,19 mm,1.15 °,N/A,0.2265 gcm²,6.5 W,8.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1648,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-A/GPX19AAKLSL28D0CPLW,GPX ,Standard version ,28 : 1 ,4761/169 ,2 ,0.45 Nm,0.55 Nm,= ,80 %,22.9 mm,ball bearing ,"80 N, 5 mm from flange ",40 N,12000 rpm,15000 rpm,-40...+100 °C,40 g,19 mm,1.15 °,N/A,0.2265 gcm²,6.5 W,8.1 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1649,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL83D0CPLW,GPX ,Standard version ,83 : 1 ,388125/4693 ,3 ,0.65 Nm,0.8 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 10 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.2 W,4.1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1650,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0103CPLW,GPX ,Ceramic version ,103 : 1 ,371250/3610 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1651,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0111CPLW,GPX ,Ceramic version ,111 : 1 ,357075/3211 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1652,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0138CPLW,GPX ,Ceramic version ,138 : 1 ,341550/2470 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1653,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0172CPLW,GPX ,Ceramic version ,172 : 1 ,326700/1900 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1654,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0186CPLW,GPX ,Ceramic version ,186 : 1 ,314226/1690 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1655,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0326CPLW,GPX ,Ceramic version ,326 : 1 ,29109375/89167 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1656,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0406CPLW,GPX ,Ceramic version ,406 : 1 ,27843750/68590 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1657,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0439CPLW,GPX ,Ceramic version ,439 : 1 ,26780625/61009 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1658,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0546CPLW,GPX ,Ceramic version ,546 : 1 ,25616250/46930 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1659,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0590CPLW,GPX ,Ceramic version ,590 : 1 ,24638175/41743 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1660,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-C/GPX19CAKLSL05D3CPLW,GPX ,Ceramic version ,5.3 : 1 ,69/13 ,1 ,0.47 Nm,0.6 Nm,= ,90 %,16.9 mm,ball bearing ,"50 N, 5 mm from flange ",40 N,10000 rpm,12500 rpm,-40...+100 °C,30 g,19 mm,0.9 °,N/A,0.3022 gcm²,15.5 W,19.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1661,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0679CPLW,GPX ,Ceramic version ,679 : 1 ,24502500/36100 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1662,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0794CPLW,GPX ,Ceramic version ,794 : 1 ,22667121/28561 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,31 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1663,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0913CPLW,GPX ,Ceramic version ,913 : 1 ,22542300/24700 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1664,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0987CPLW,GPX ,Ceramic version ,987 : 1 ,21681594/21970 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1665,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL1135CPLW,GPX ,Ceramic version ,1135 : 1 ,21562200/19000 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1666,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL1227CPLW,GPX ,Ceramic version ,1227 : 1 ,20738916/16900 ,4 ,1.05 Nm,1.3 Nm,= ,65 %,36.2 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,55 g,19 mm,1.35 °,N/A,0.3232 gcm²,1 W,1.3 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1667,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-C/GPX19CAKLSL21D0CPLW,GPX ,Ceramic version ,21 : 1 ,5175/247 ,2 ,0.6 Nm,0.75 Nm,= ,80 %,22.9 mm,ball bearing ,"80 N, 5 mm from flange ",40 N,12000 rpm,15000 rpm,-40...+100 °C,40 g,19 mm,1.15 °,N/A,0.2265 gcm²,7.8 W,9.7 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1668,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-C/GPX19CAKLSL28D0CPLW,GPX ,Ceramic version ,28 : 1 ,4761/169 ,2 ,0.6 Nm,0.75 Nm,= ,80 %,22.9 mm,ball bearing ,"80 N, 5 mm from flange ",40 N,12000 rpm,15000 rpm,-40...+100 °C,40 g,19 mm,1.15 °,N/A,0.2265 gcm²,7.8 W,9.7 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1669,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL83D0CPLW,GPX ,Ceramic version ,83 : 1 ,388125/4693 ,3 ,0.86 Nm,1.1 Nm,= ,75 %,27 mm,ball bearing ,"90 N, 5 mm from flange ",40 N,14000 rpm,17500 rpm,-40...+100 °C,43 g,19 mm,1.25 °,N/A,0.1609 gcm²,3.9 W,4.9 W,"max. 0.1 mm, 10 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1670,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-HP/GPX19HPKLSL0103CPLW,GPX ,High Power ,103 : 1 ,371250/3610 ,3 ,1.6 Nm,2 Nm,= ,65 %,37 mm,ball bearing ,"120 N, 5 mm from flange ",40 N,12000 rpm,15000 rpm,-40...+100 °C,61 g,19 mm,1.25 °,N/A,0.5278 gcm²,7 W,9 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
